7300000;164045;1-комн. квартира;НАО(Новомосковский); Десеновское поселение; Андерсен жилой комплекс ул. Андерсена;Ольховая 10 мин. на транспорте;44,5;15,6;15,6;2 из 3;2020.0;None;3,2 м;1 совмещенный;None;во двор;без ремонта
9795000;153047;2-комн. квартира;НАО(Новомосковский); Десеновское поселение; Андерсен жилой комплекс ул. Андерсена;Теплый Стан 20 мин. на транспорте;64;29;11;None;None;None;None;None;None;None;None
11035000;149993;3-комн. квартира;НАО(Новомосковский); Десеновское поселение; Андерсен жилой комплекс ул. Андерсена;Теплый Стан 20 мин. на транспорте;73,57;36;11;None;None;None;None;None;None;None;None
9795000;152999;2-комн. квартира;НАО(Новомосковский); Десеновское поселение; Андерсен жилой комплекс ул. Андерсена;Ольховая 10 мин. на транспорте;64,02;30,4;12;None;None;None;None;None;None;None;None
6860360;158000;1-комн. квартира;НАО(Новомосковский); Десеновское поселение; Андерсен жилой комплекс ул. Андерсена;Теплый Стан 20 мин. на транспорте;43,42;15;15;None;None;None;None;None;None;None;None
7500000;168539;2-комн. квартира;НАО(Новомосковский); Десеновское поселение; Андерсен жилой комплекс ул. Андерсена;Теплый Стан 15 мин. на транспорте;44,5;None;None;None;None;None;None;None;None;None;None
13100000;284783;Студия;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 3;Рассказовка 21 мин. пешком;46;33;20;None;None;None;None;None;None;None;None
19900000;203061;3-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 3;Рассказовка 8 мин. на транспорте;98;None;None;5 из 9;2017.0;None;3 м;2 раздельных;1 балкон;на улицу и двор;без ремонта
13000000;288889;Студия;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 3;Рассказовка 15 мин. пешком;45;33;33.00;9 из 9;2017.0;None;3,5 м;1 раздельный;None;None;дизайнерский
28500000;301587;3-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 3;Рассказовка 10 мин. пешком;94,5;52,8;16,8;6 из 9;2017.0;17,9+18,1+16,8;3 м;None;None;на улицу и двор;косметический
21000000;216495;3-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 3;Рассказовка 10 мин. пешком;97;14,2;6;6 из 9;2017.0;None;3 м;None;None;None;косметический
16600000;255385;2-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 3;Рассказовка 10 мин. пешком;65;None;None;2 из 9;2017.0;None;None;1 раздельный;None;на улицу и двор;дизайнерский
12500000;301205;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 3;Рассказовка 10 мин. пешком;41,5;17;17;1 из 9;2016.0;None;2,8 м;1 совмещенный;1 лоджия;на улицу;без ремонта
16150000;236457;2-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 3;Рассказовка 10 мин. пешком;68,3;33,1;17,7;5 из 9;2017.0;None;None;1 раздельный;None;на улицу и двор;дизайнерский
13650000;325000;2-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 4;Рассказовка 10 мин. пешком;42;None;None;4 из 9;2017.0;None;3 м;None;1 балкон;None;дизайнерский
12580000;292558;2-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 4;Новопеределкино 4 мин. на транспорте;43;23;16;1 из 9;2017.0;9-14;None;1 совмещенный;1 лоджия;во двор;евроремонт
11950000;279206;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 4;Рассказовка 22 мин. на транспорте;42,8;17,5;15;2 из 9;2016.0;None;None;1 раздельный;None;во двор;None
21500000;238889;3-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 4;Рассказовка 5 мин. на транспорте;90;17;3;3 из 9;2016.0;None;2,64 м;2 раздельных;None;None;дизайнерский
17990000;276769;2-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 4;Рассказовка 10 мин. пешком;65;36;12;9 из 9;2017.0;21-15;3,5 м;1 совмещенный;None;во двор;дизайнерский
33000000;385965;3-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 4;Рассказовка 13 мин. пешком;85,5;None;None;4 из 9;2017.0;None;3 м;2 раздельных;1 балкон;на улицу;дизайнерский
23000000;277443;3-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 4;Рассказовка 13 мин. пешком;82,9;None;None;2 из 9;2017.0;None;None;1 совмещенный, 1 раздельный;1 лоджия;на улицу и двор;евроремонт
23800000;335211;3-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 12 мин. пешком;71;None;None;9 из 9;2017.0;None;None;None;1 лоджия;на улицу и двор;дизайнерский
20150000;217368;3-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Новопеределкино 4 мин. на транспорте;92,7;71,5;12;9 из 9;2017.0;35-19-17,5;3,6 м;2 совмещенных;1 лоджия;None;дизайнерский
10870000;265122;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 12 мин. пешком;41;25;25;7 из 9;2017.0;None;None;1 совмещенный;1 балкон;во двор;евроремонт
12500000;303398;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 24 мин. пешком;41,2;16,8;16.8;None;None;None;None;None;None;None;None
12000000;298507;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 10 мин. пешком;40,2;22;22;None;None;None;None;None;None;None;None
23800000;335211;3-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 19 мин. на транспорте;71;46;7;9 из 9;2016.0;15.4-20.3-10.3;None;1 раздельный;None;на улицу и двор;None
10500000;250000;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 12 мин. пешком;42;16,8;16,8;6 из 9;2017.0;None;None;1 совмещенный;1 лоджия;None;без ремонта
12300000;286047;2-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 12 мин. пешком;43;29;5;9 из 9;2017.0;11,5-17,5;3,9 м;1 совмещенный;1 лоджия;во двор;евроремонт
10500000;250000;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 12 мин. пешком;42;16,8;16,8;6 из 9;2017.0;None;None;1 совмещенный;1 лоджия;None;без ремонта
12300000;300000;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 10 мин. пешком;41;19;15;3 из 9;2017.0;None;2,85 м;None;None;None;дизайнерский
10650000;284000;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Новопеределкино 4 мин. на транспорте;37,5;17;17;8 из 9;2017.0;None;None;1 совмещенный;1 балкон;во двор;дизайнерский
12300000;300000;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 12 мин. пешком;41;19,5;19.5;7 из 9;2017.0;None;None;1 совмещенный;None;на улицу;евроремонт
22500000;236842;3-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 12 мин. пешком;95;42;21;3 из 9;2017.0;13-14-15;None;2 раздельных;1 лоджия;на улицу и двор;дизайнерский
10000000;238095;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 15 мин. пешком;42;17;17;4 из 9;2017.0;None;2,8 м;1 совмещенный;1 лоджия;во двор;без ремонта
23000000;323944;3-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 23 мин. пешком;71;50;7;None;None;None;None;None;None;None;None
11500000;273810;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 12 мин. пешком;42;20;20;4 из 9;2017.0;None;3 м;1 совмещенный;None;во двор;косметический
14100000;220313;2-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 5;Рассказовка 12 мин. пешком;64;38,7;13,4;8 из 9;2017.0;None;None;None;1 лоджия;на улицу и двор;без ремонта
11700000;275943;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 6;Рассказовка 12 мин. пешком;42,4;17,2;12,9;1 из 9;2017.0;None;3 м;1 совмещенный;1 лоджия;на улицу;дизайнерский
12300000;273333;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 6;Рассказовка 12 мин. пешком;45;17;17;4 из 9;2019.0;None;3 м;1 совмещенный;1 лоджия;во двор;евроремонт
18500000;204420;3-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 6;Новопеределкино 4 мин. на транспорте;90,5;52;20;8 из 9;2017.0;20-16-16;None;1 совмещенный, 1 раздельный;1 лоджия;на улицу и двор;без ремонта
12500000;284091;1-комн. квартира;НАО(Новомосковский); Внуковское поселение; бул. Андрея Тарковского 6;Рассказовка 10 мин. пешком;44;None;None;8 из 9;2017.0;None;None;1 совмещенный;1 лоджия;на улицу;евроремонт
19700000;366853;2-комн. квартира;ЮЗАО; р-н Академический; просп. 60-летия Октября 17;Площадь Гагарина 3 мин. на транспорте;53,7;19,2;16,2;10 из 39;2020.0;None;None;1 совмещенный;1 лоджия;на улицу;евроремонт
11800000;280952;1-комн. квартира;ЮЗАО; р-н Южное Бутово; Чечерский проезд 22;Улица Горчакова 9 мин. пешком;42;21;20;6 из 12;1999.0;None;2,7 м;2 раздельных;1 лоджия;во двор;дизайнерский
21900000;295946;3-комн. квартира;ЮЗАО; р-н Котловка; ул. Дмитрия Ульянова 45;Крымская 16 мин. пешком;74;44,7;8,7;6 из 18;2018.0;None;2,7 м;2 раздельных;1 лоджия;во двор;евроремонт
23500000;342566;2-комн. квартира;ЮЗАО; р-н Академический; просп. 60-летия Октября 17;Площадь Гагарина 3 мин. на транспорте;68,6;29,9;10,8;26 из 39;2020.0;None;None;None;None;None;косметический
16750000;359442;1-комн. квартира;ЮЗАО; р-н Академический; просп. 60-летия Октября 17;Площадь Гагарина 3 мин. на транспорте;46,6;17,2;13,4;35 из 39;2020.0;None;None;1 раздельный;1 лоджия;None;без ремонта
19700000;366853;1-комн. квартира;ЮЗАО; р-н Академический; просп. 60-летия Октября 17;Площадь Гагарина 3 мин. на транспорте;53,7;19,2;16,2;10 из 39;2020.0;None;None;1 совмещенный;1 лоджия;на улицу;евроремонт
35900000;274046;3-комн. квартира;ЮЗАО; р-н Обручевский; Ленинский просп. 111к1;Калужская 3 мин. на транспорте;131;27;11;11 из 48;2010.0;24-14,2-36;3,2 м;2 совмещенных, 2 раздельных;None;на улицу и двор;без ремонта
12800000;410256;Студия;ЮЗАО; р-н Академический; просп. 60-летия Октября 17;Площадь Гагарина 3 мин. на транспорте;31,2;22,8;16;16 из 39;2020.0;None;None;1 совмещенный;1 лоджия;на улицу;без ремонта
34000000;390805;3-комн. квартира;ЮЗАО; р-н Обручевский; Ленинский просп. 111к1;Калужская 3 мин. на транспорте;87;None;None;36 из 48;2010.0;None;3 м;2 совмещенных;1 лоджия;на улицу и двор;дизайнерский
25500000;435897;2-комн. квартира;ЮЗАО; р-н Ломоносовский; ул. Архитектора Власова 8;Новые Черемушки 10 мин. пешком;58,5;36;15;None;None;None;None;None;None;None;None
25900000;446552;2-комн. квартира;ЮЗАО; р-н Зюзино; Чонгарский бул. 26Ак1;Каховская 2 мин. пешком;58;None;None;22 из 22;2017.0;смежно-изолированная;2,8 м;1 совмещенный;1 балкон, 1 лоджия;на улицу и двор;дизайнерский
36000000;352941;3-комн. квартира;ЮЗАО; р-н Обручевский; ул. Новаторов 34К7;Калужская 17 мин. пешком;102;74;12;None;None;None;None;None;None;None;None
53000000;337580;4-комн. квартира;ЮЗАО; р-н Обручевский; Ленинский просп. 111к1;Калужская 3 мин. на транспорте;157;None;None;22 из 48;2010.0;None;3 м;2 совмещенных;1 балкон;None;дизайнерский
62000000;387500;4-комн. квартира;ЮЗАО; р-н Обручевский; Ленинский просп. 111к1;Калужская 3 мин. на транспорте;160;None;None;43 из 48;2010.0;None;None;2 совмещенных;1 балкон;на улицу и двор;дизайнерский
32000000;363636;3-комн. квартира;ЮЗАО; р-н Гагаринский; Ленинский просп. 68/10;Университет 10 мин. пешком;88;53,4;7;5 из 8;1956.0;19.9-17.5-16;3,1 м;1 раздельный;1 балкон;на улицу и двор;косметический
31777000;397213;3-комн. квартира;ЮЗАО; р-н Гагаринский; Ленинский просп. 68/10;Университет 10 мин. пешком;80;53,4;9;5 из 8;1956.0;17-18-15;3 м;1 раздельный;1 лоджия;на улицу и двор;дизайнерский
63500000;354749;4-комн. квартира;ЮЗАО; р-н Обручевский; Ленинский просп. 103;Проспект Вернадского 20 мин. пешком;179;106,3;17,6;None;None;None;None;None;None;None;None
51500000;287709;4-комн. квартира;ЮЗАО; р-н Обручевский; Ленинский просп. 103;Проспект Вернадского 10 мин. на транспорте;179;97;18;None;None;None;None;None;None;None;None
54500000;304469;4-комн. квартира;ЮЗАО; р-н Обручевский; Ленинский просп. 103;Проспект Вернадского 10 мин. на транспорте;179;97;18;None;None;None;None;None;None;None;None
8300000;259375;1-комн. квартира;ЮЗАО; р-н Теплый Стан; ул. Теплый Стан 11К2;Коньково 3 мин. на транспорте;32;18;18;5 из 12;1973.0;None;None;1 совмещенный;1 балкон;во двор;косметический
11000000;279898;1-комн. квартира;ЮЗАО; р-н Южное Бутово; Старокрымская ул. 15к1;Улица Старокачаловская 5 мин. на транспорте;39,3;14,7;11,4;22 из 23;2017.0;None;None;1 совмещенный;1 балкон;во двор;дизайнерский
28000000;341463;3-комн. квартира;ЮЗАО; р-н Гагаринский; Ломоносовский просп. 8/73;Университет 11 мин. пешком;82;38,6;24;8 из 8;1958.0;20,3-18,3;3 м;1 совмещенный;1 балкон;на улицу и двор;дизайнерский
49500000;380769;4-комн. квартира;ЮЗАО; р-н Обручевский; Ленинский просп. 111к1;Калужская 3 мин. на транспорте;130;None;None;4 из 48;2010.0;None;None;2 совмещенных;None;на улицу и двор;дизайнерский
49800000;311250;3-комн. квартира;ЮЗАО; р-н Обручевский; ул. Новаторов 8К2;Университет 36 мин. пешком;160;None;None;3 из 20;2021.0;None;None;2 совмещенных;1 балкон;None;None
34700000;284426;3-комн. квартира;ЮЗАО; р-н Обручевский; Ленинский просп. 111к1;Калужская 3 мин. на транспорте;122;None;None;20 из 48;2010.0;None;3,1 м;1 совмещенный, 1 раздельный;1 балкон;на улицу;без ремонта
49800000;311250;3-комн. квартира;ЮЗАО; р-н Обручевский; ул. Новаторов 8К2;Университет 36 мин. пешком;160;None;None;3 из 20;2021.0;None;None;2 совмещенных;1 балкон;None;None
34000000;302760;2-комн. квартира;ЮЗАО; р-н Ломоносовский; ул. Архитектора Власова 6;Профсоюзная 5 мин. на транспорте;112,3;64,3;19,4;None;None;None;None;None;None;None;None
11800000;262222;2-комн. квартира;ЮЗАО; р-н Котловка; Севастопольский просп. 51К2;Нахимовский проспект 18 мин. пешком;45;28;7;8 из 9;1970.0;None;2,6 м;1 раздельный;None;во двор;косметический
16500000;204208;4-комн. квартира;ЮЗАО; р-н Коньково; Профсоюзная ул. 118К2;Теплый Стан 3 мин. на транспорте;80,8;61;8;1 из 9;1968.0;12,9-14,8-16,2-17,1;2,64 м;1 раздельный;1 лоджия;во двор;косметический
29000000;400552;3-комн. квартира;ЮЗАО; р-н Академический; Профсоюзная ул. 8К2;Академическая 2 мин. пешком;72,4;None;None;10 из 16;1975.0;None;None;1 совмещенный;1 балкон, 1 лоджия;на улицу и двор;евроремонт
10350000;263359;2-комн. квартира;ЮЗАО; р-н Теплый Стан; ул. Академика Виноградова 4К2;Тропарево 20 мин. пешком;39,3;23,8;6,2;11 из 14;1975.0;13.4-10.4;2,6 м;1 раздельный;1 лоджия;во двор;косметический
26800000;311628;2-комн. квартира;ЮЗАО; р-н Обручевский; Ленинский просп. 111к1;Калужская 3 мин. на транспорте;86;None;None;36 из 48;2010.0;None;3 м;2 совмещенных;None;на улицу и двор;дизайнерский
26000000;302326;2-комн. квартира;ЮЗАО; р-н Обручевский; Ленинский просп. 111к1;Калужская 5 мин. на транспорте;86;43;25;None;None;None;None;None;None;None;None
11550000;253846;2-комн. квартира;ЮЗАО; р-н Котловка; Севастопольский просп. 51К2;Нахимовский проспект 20 мин. пешком;45,5;28;7;8 из 9;1970.0;18-10;2,64 м;1 раздельный;None;во двор;без ремонта
19050000;336572;2-комн. квартира;ЮЗАО; р-н Черемушки; ул. Каховка 31;Калужская 20 мин. пешком;56,6;32,8;10,1;10 из 22;2009.0;18.8-14;2,6 м;1 раздельный;2 балкона;на улицу и двор;косметический
27200000;353247;3-комн. квартира;ЮЗАО; р-н Зюзино; Азовская ул. 9К2;Нахимовский проспект 5 мин. пешком;77;49;12;7 из 22;2004.0;None;2,8 м;1 совмещенный, 1 раздельный;1 лоджия;во двор;евроремонт
51200000;318012;4-комн. квартира;ЮЗАО; р-н Обручевский; Ленинский просп. 111к1;Юго-Западная 5 мин. на транспорте;161;100;23;None;None;None;None;None;None;None;None
67000000;372222;4-комн. квартира;ЮЗАО; р-н Обручевский; Ленинский просп. 111к1;Калужская 3 мин. на транспорте;180;None;None;9 из 48;2010.0;None;3 м;3 совмещенных, 1 раздельный;1 лоджия;на улицу и двор;дизайнерский
21200000;309038;3-комн. квартира;ЮЗАО; р-н Академический; просп. 60-летия Октября 17;Площадь Гагарина 3 мин. на транспорте;68,6;38;24,8;28 из 39;2020.0;None;None;None;None;None;без ремонта
8500000;234807;1-комн. квартира;ЮЗАО; р-н Южное Бутово; ул. Адмирала Лазарева 35;Улица Горчакова 6 мин. пешком;36,2;17,7;17,7;9 из 16;2003.0;None;2,64 м;1 раздельный;1 балкон;на улицу;косметический
16331000;333286;1-комн. квартира;ЮЗАО; р-н Академический; просп. 60-летия Октября 17;Академическая 2 мин. на транспорте;49;19,1;19.1;36 из 36;2020.0;None;None;1 раздельный;None;во двор;без ремонта
9205000;257123;1-комн. квартира;ЮЗАО; р-н Черемушки; ул. Обручева 39;Беляево 33 мин. пешком;35,8;20,1;20.1;5 из 12;1965.0;None;None;1 совмещенный;1 балкон;на улицу;косметический
14700000;396226;1-комн. квартира;ЮЗАО; р-н Академический; ул. Дмитрия Ульянова 23к2;Академическая 4 мин. пешком;37,1;16,5;16.5;None;None;None;None;None;None;None;None
12990000;209516;1-комн. апартаменты;ЮЗАО; р-н Обручевский; Ленинский просп. 111к1;Проспект Вернадского 22 мин. пешком;62;47;47;3 из 48;2010.0;None;3 м;1 совмещенный;None;во двор;евроремонт
10250000;260814;2-комн. квартира;ЮЗАО; р-н Теплый Стан; ул. Академика Виноградова 4К2;Теплый Стан 5 мин. на транспорте;39,3;24;6,2;11 из 14;1975.0;13,7-10,3;2,64 м;1 раздельный;1 лоджия;во двор;без ремонта
11700000;263514;2-комн. квартира;ЮЗАО; р-н Ясенево; Тарусская ул. 4;Новоясеневская 4 мин. на транспорте;44,4;28;6,1;9 из 9;1978.0;18.7-9.3;None;1 раздельный;None;во двор;косметический
9601000;229689;1-комн. квартира;ЮЗАО; р-н Ясенево; проезд Одоевского 3К7;Ясенево 26 мин. пешком;41,8;18,8;18.8;19 из 24;1998.0;None;None;1 раздельный;1 балкон, 1 лоджия;на улицу;косметический
10300000;315951;1-комн. квартира;ЮЗАО; р-н Котловка; Севастопольский просп. 13К2;Крымская 10 мин. пешком;32,6;18,9;18,9;7 из 9;1979.0;None;2,64 м;1 совмещенный;None;во двор;евроремонт
17940000;301513;3-комн. квартира;ЮЗАО; р-н Обручевский; ул. Архитектора Власова 45;Новые Черемушки 10 мин. пешком;59,5;44;6;3 из 9;1966.0;19,8+12,6+11,2;2,64 м;1 совмещенный;1 лоджия;во двор;косметический
8908000;257457;1-комн. квартира;ЮЗАО; р-н Теплый Стан; ул. Генерала Тюленева 7К2;Коньково 6 мин. на транспорте;34,6;21;21;6 из 9;1973.0;None;None;1 совмещенный;1 лоджия;на улицу;косметический
14549000;253909;2-комн. квартира;ЮЗАО; р-н Обручевский; ул. Саморы Машела 6;Беляево 29 мин. пешком;57,3;33,5;10,3;1 из 18;2003.0;13.7-19.8;None;1 раздельный;None;во двор;косметический
25500000;295824;2-комн. квартира;ЮЗАО; р-н Обручевский; Ленинский просп. 111к1;Калужская 3 мин. на транспорте;86,2;None;None;34 из 48;2010.0;None;3,2 м;2 совмещенных;None;на улицу и двор;без ремонта
15145000;260671;3-комн. квартира;ЮЗАО; р-н Коньково; Профсоюзная ул. 98К1;Коньково 2 мин. на транспорте;58,1;44,1;5,8;3 из 9;1968.0;12.3-20.1-11.7;None;1 раздельный;1 лоджия;на улицу и двор;косметический
13400000;263780;2-комн. квартира;ЮЗАО; р-н Коньково; ул. Островитянова 19/22;Коньково 1 мин. на транспорте;50,8;32,1;7,3;4 из 9;1969.0;13.1-19;None;1 раздельный;1 лоджия;на улицу и двор;косметический
22070000;296242;3-комн. квартира;ЮЗАО; р-н Черемушки; ул. Наметкина 9К1;Калужская 16 мин. пешком;74,5;45,1;10,2;16 из 17;1998.0;11.2-14.9-19;None;1 совмещенный;1 балкон;на улицу и двор;косметический
9403000;289323;1-комн. квартира;ЮЗАО; р-н Ясенево; Новоясеневский просп. 21К1;Битцевский парк 6 мин. пешком;32,5;18,8;18.8;4 из 9;1977.0;None;None;1 раздельный;None;на улицу;косметический
16331000;333286;1-комн. квартира;ЮЗАО; р-н Академический; просп. 60-летия Октября 17;Академическая 2 мин. на транспорте;49;19,1;19.1;36 из 36;2020.0;None;None;1 раздельный;None;во двор;без ремонта
12273000;318779;1-комн. квартира;ЮЗАО; р-н Обручевский; ул. Обручева 28к6;Беляево 28 мин. пешком;38,5;20,1;20.1;17 из 18;2005.0;None;None;1 раздельный;1 балкон;на улицу;косметический
14155000;330724;2-комн. квартира;ЮЗАО; р-н Академический; ул. Ферсмана 5К2;Академическая 3 мин. на транспорте;42,8;26,8;5,8;2 из 5;1962.0;8.1-18.7;None;1 совмещенный;1 балкон;на улицу;косметический
18709000;393874;2-комн. квартира;ЮЗАО; р-н Ломоносовский; Нахимовский просп. 73;Академическая 26 мин. пешком;47,5;28,9;7,6;10 из 31;2017.0;7.9-21;None;1 совмещенный;None;во двор;без ремонта
11700000;288177;2-комн. квартира;ЮЗАО; р-н Ясенево; Литовский бул. 46К2;Ясенево 5 мин. пешком;40,6;None;None;5 из 9;1978.0;None;2,64 м;1 раздельный;None;на улицу;косметический
14000000;258780;2-комн. квартира;ЮЗАО; р-н Теплый Стан; ул. Академика Бакулева 6;Тропарево 13 мин. пешком;54,1;30,2;8,6;7 из 12;1976.0;17,0-13,2;None;1 раздельный;1 балкон, 1 лоджия;во двор;косметический
15145000;256695;3-комн. квартира;ЮЗАО; р-н Ясенево; Новоясеневский просп. 40К3;Битцевский парк 11 мин. пешком;59;43,3;6,1;7 из 9;1977.0;12.7-20.4-10.2;None;1 раздельный;1 балкон, 1 лоджия;во двор;косметический
9996000;284786;1-комн. квартира;ЮЗАО; р-н Коньково; ул. Островитянова 43К2;Беляево 19 мин. пешком;35,1;19,5;19.5;3 из 14;1972.0;None;None;1 совмещенный;1 лоджия;во двор;косметический
17717000;235912;3-комн. квартира;ЮЗАО; р-н Ясенево; Голубинская ул. 32/2;Битцевский парк 21 мин. пешком;75,1;46,2;10,3;11 из 16;1977.0;14.2-17.9-14.1;None;1 раздельный;1 балкон, 1 лоджия;на улицу и двор;косметический
11975000;246399;1-комн. квартира;ЮЗАО; р-н Южное Бутово; ул. Поляны 5;Бульвар Адмирала Ушакова 22 мин. пешком;48,6;13,5;13.5;16 из 31;2018.0;None;None;1 совмещенный;1 лоджия;во двор;косметический
12967000;266811;1-комн. квартира;ЮЗАО; р-н Южное Бутово; ул. Поляны 5;Бульвар Адмирала Ушакова 22 мин. пешком;48,6;15,1;15.1;19 из 31;2018.0;None;None;1 совмещенный;1 лоджия;на улицу и двор;косметический
14055000;318707;1-комн. квартира;ЮЗАО; р-н Ломоносовский; Ленинский просп. 89/2;Университет 3 мин. на транспорте;44,1;18,8;18.8;2 из 8;1960.0;None;None;1 раздельный;None;на улицу;косметический
15541000;289404;1-комн. квартира;ЮЗАО; р-н Обручевский; ул. Академика Опарина 4к1;Беляево 3 мин. на транспорте;53,7;24,8;24.8;14 из 16;2010.0;None;None;1 совмещенный, 1 раздельный;1 лоджия;во двор;косметический
13361000;227228;3-комн. квартира;ЮЗАО; р-н Коньково; Профсоюзная ул. 85К2;Беляево 5 мин. пешком;58,8;42,4;6,7;1 из 9;1969.0;10.7-20.1-11.6;None;1 раздельный;1 лоджия;на улицу и двор;косметический
9204000;252164;1-комн. квартира;ЮЗАО; р-н Южное Бутово; аллея Витте 6К1;Бульвар Адмирала Ушакова 6 мин. пешком;36,5;18,9;18.9;7 из 14;2002.0;None;None;1 совмещенный;1 балкон;на улицу;косметический
10493000;276132;2-комн. квартира;ЮЗАО; р-н Зюзино; Болотниковская ул. 40К5;Каховская 20 мин. пешком;38;20,6;6,4;1 из 12;1971.0;12.3-8.3;None;1 раздельный;None;на улицу;косметический
11284000;364000;1-комн. квартира;ЮЗАО; р-н Черемушки; ул. Архитектора Власова 19К4;Академическая 26 мин. пешком;31;20,3;20.3;4 из 9;1964.0;None;None;1 совмещенный;1 балкон;во двор;косметический
10690000;281316;1-комн. квартира;ЮЗАО; р-н Северное Бутово; ул. Грина 9;Бульвар Дмитрия Донского 10 мин. пешком;38;19,1;19.1;9 из 17;1992.0;None;None;1 совмещенный;1 балкон;во двор;косметический
12074000;273787;2-комн. квартира;ЮЗАО; р-н Ясенево; Голубинская ул. 15/10;Новоясеневская 32 мин. пешком;44,1;27,8;5,9;7 из 9;1976.0;9.1-18.7;None;1 раздельный;None;на улицу;косметический
17519000;318527;2-комн. квартира;ЮЗАО; р-н Ломоносовский; Ленинский просп. 89/2;Проспект Вернадского 5 мин. на транспорте;55;36,6;7,3;1 из 8;1959.0;17.6-19;None;1 раздельный;None;на улицу;косметический
10400000;264631;2-комн. квартира;ЮЗАО; р-н Теплый Стан; ул. Академика Виноградова 4К2;Теплый Стан 6 мин. на транспорте;39,3;23;6;11 из 14;1975.0;10-13;2,7 м;1 раздельный;1 лоджия;на улицу и двор;косметический
13462000;226252;3-комн. квартира;ЮЗАО; р-н Теплый Стан; ул. Теплый Стан 21К6;Румянцево 67 мин. пешком;59,5;38;8,1;3 из 9;1973.0;16.7-9.3-12;None;1 раздельный;1 лоджия;на улицу и двор;косметический
14551000;330705;2-комн. квартира;ЮЗАО; р-н Черемушки; ул. Архитектора Власова 19К4;Академическая 26 мин. пешком;44;31,5;5,4;5 из 9;1963.0;10.2-21.3;None;1 совмещенный;1 балкон;на улицу;косметический
17917000;239532;3-комн. квартира;ЮЗАО; р-н Зюзино; Балаклавский просп. 50;Калужская 29 мин. пешком;74,8;45,2;10,3;1 из 17;1997.0;19.1-15-11.1;None;1 раздельный;None;на улицу и двор;косметический
12200000;272931;2-комн. квартира;ЮЗАО; р-н Котловка; Севастопольский просп. 23;Нагорная 19 мин. пешком;44,7;30,2;5,5;1 из 5;1961.0;18.9-11.3;None;1 совмещенный;None;во двор;косметический
42000000;328125;3-комн. квартира;ЮЗАО; р-н Коньково; Профсоюзная ул. 91;Беляево 2 мин. пешком;128;80;13;4 из 23;2004.0;None;None;2 совмещенных;None;на улицу и двор;дизайнерский
